year,state,industry,industry_startups,industry_share,industry_cagr_3y,startups,nsva,startup_growth,startup_cagr_3y,nsva_growth,startup_nsva_ratio,industry_hhi,economic_size_percentile,industry_activity_percentile,underpenetration_gap,underpenetration_score
2024,Andhra Pradesh,Architecture Interior Design,4.0,0.006600660066006601,58.74010519681994,606.0,1305973.0,3.589743589743599,26.692854133451547,11.558121616242367,0.00046402184424945995,0.05732016652199681,73.47533120146186,39.79556875285519,33.67976244860667,67.13154791982483
2025,Andhra Pradesh,Architecture Interior Design,2.0,0.0028776978417266188,25.99210498948732,695.0,1441786.0,14.686468646864693,22.185576696861542,10.399372728226396,0.0004820410241186972,0.05732016652199681,79.69392416628598,24.41183188670626,55.28209227957972,79.87535792487789
2019,Andhra Pradesh,Art & Photography,1.0,0.00558659217877095,,179.0,765042.0,11.180124223602483,,6.959388421617763,0.00023397408246867492,0.05732016652199681,47.04202832343536,9.667656464138878,37.37437185929648,69.31109988209533
2020,Andhra Pradesh,Art & Photography,1.0,0.00425531914893617,,235.0,803306.0,31.28491620111731,31.646771369499007,5.001555470157193,0.00029254107401164686,0.05732016652199681,50.679534033805396,9.667656464138878,41.01187756966652,71.45696479703554
2022,Andhra Pradesh,Art & Photography,1.0,0.0026246719160104987,,381.0,1085027.0,27.85234899328859,28.634456205349323,15.074488991834677,0.0003511433356036301,0.05732016652199681,64.43581544084057,9.667656464138878,54.76815897670169,79.57217449890517
2024,Andhra Pradesh,Art & Photography,2.0,0.0033003300330033004,25.99210498948732,606.0,1305973.0,3.589743589743599,26.692854133451547,11.558121616242367,0.00046402184424945995,0.05732016652199681,73.47533120146186,24.41183188670626,49.063499314755596,76.20683847060805
2017,Andhra Pradesh,Automotive,2.0,0.019417475728155338,,103.0,645027.0,,,,0.00015968323806600344,0.05732016652199681,40.78917313841937,24.41183188670626,16.377341251713112,56.92437257874347
2018,Andhra Pradesh,Automotive,2.0,0.012422360248447204,,161.0,715264.0,56.310679611650485,,10.88900154567174,0.00022509171438797422,0.05732016652199681,44.83782549109182,24.41183188670626,20.42599360438556,59.312784234461844
2019,Andhra Pradesh,Automotive,4.0,0.0223463687150838,,179.0,765042.0,11.180124223602483,,6.959388421617763,0.00023397408246867492,0.05732016652199681,47.04202832343536,39.79556875285519,7.246459570580171,51.537813710628264
2020,Andhra Pradesh,Automotive,4.0,0.01702127659574468,25.99210498948732,235.0,803306.0,31.28491620111731,31.646771369499007,5.001555470157193,0.00029254107401164686,0.05732016652199681,50.679534033805396,39.79556875285519,10.883965280950207,53.68367862556846
2021,Andhra Pradesh,Automotive,10.0,0.03355704697986577,70.99759466766969,298.0,942891.0,26.80851063829788,22.780706866432787,17.37631736847478,0.000316049257019104,0.05732016652199681,57.846048423937866,61.32937414344449,-3.483325719506624,45.208017517264615
